,Unnamed: 0,title,community,hourseType,area,direction,fitment,elevator,floorInfo,position,price,area_positon
148,148,满五年红本，东西通透双阳台，带固定车位,鸣翠谷,4室2厅,158.33平米,南 北,其他,精装,中楼层(共17层)2000年建暂无数据,银湖,1180.0,罗湖区
149,149,城市天地广场 高层 东向两房 看国贸风光,城市天地广场,2室2厅,58.88平米,东南,其他,有电梯,高楼层(共41层)2005年建板塔结合,万象城,292.0,罗湖区
150,150,罗湖嘉宝田花园地铁两房，享花园社区，居家舒适！,嘉宝田花园,2室1厅,67.74平米,北,简装,有电梯,中楼层(共25层)2003年建板塔结合,笋岗,405.0,罗湖区
151,151,罗湖新秀  安业花园  欧式精装 双公园  诚意出售,安业花园,4室2厅,109.76平米,东 东北,精装,有电梯,低楼层(共14层)2002年建塔楼,新秀,495.0,罗湖区
152,152,罗湖新秀 满五唯一  户型方正实用 双地铁物业,京基东方都会,1室1厅,35.53平米,西,其他,有电梯,低楼层(共32层)2004年建板塔结合,新秀,177.0,罗湖区
153,153,桐景花园南向三居室，精装修，高楼层景观无遮挡！,桐景花园,3室2厅,99.01平米,东南,精装,有电梯,高楼层(共28层)2002年建板塔结合,莲塘,580.0,罗湖区
154,154,合正荣悦 4室2厅 938万,合正荣悦,4室2厅,87.33平米,东北,其他,有电梯,中楼层(共31层)2014年建板塔结合,黄贝岭,938.0,罗湖区
155,155,大剧院地铁口标准一房 满两年，业主诚心卖，看房方便,名仕阁,1室1厅,52.81平米,西南,其他,有电梯,高楼层(共33层)1999年建板塔结合,地王,280.0,罗湖区
156,156,金丽豪苑 精装小户型  3/7号线田贝站 满两年少税,金丽豪苑,1室1厅,42.33平米,南,其他,有电梯,低楼层(共30层)2000年建板塔结合,翠竹,320.0,罗湖区
157,157,精装优质大两房.南北通透采光佳.满五唯一,雍翠豪园,2室2厅,76.98平米,南 北,精装,有电梯,低楼层(共9层)2001年建板塔结合,莲塘,420.0,罗湖区
158,158,汇锦名园两房 户型方正 通风采光好 可上螺岭！,汇锦名园,2室1厅,66.31平米,北,精装,有电梯,低楼层(共24层)2001年建板塔结合,螺岭,390.0,罗湖区
159,159,祥福雅居 精装修 北向一居室 双阳台 满两年红本在手,祥福雅居,1室1厅,37.9平米,北,精装,有电梯,中楼层(共31层)2005年建板塔结合,笋岗,188.0,罗湖区
160,160,首付110万 洪湖公园旁 桂圆中 精装大三房 东南看公园,中贸大厦,3室1厅,111.24平米,东南,精装,有电梯,高楼层(共24层)1993年建板塔结合,笋岗,389.0,罗湖区
161,161,中山花园大厦 3室1厅 480万,中山花园大厦,3室1厅,100.71平米,西北 北,简装,有电梯,中楼层(共33层)1995年建板塔结合,黄贝岭,480.0,罗湖区
162,162,青湖山庄 2室2厅 275万,青湖山庄,2室2厅,70.26平米,南,简装,无电梯,中楼层(共8层)2001年建板塔结合,清水河,275.0,罗湖区
163,163,西湖大厦 2室1厅 208万,西湖大厦,2室1厅,56.89平米,东,精装,有电梯,高楼层(共14层)1999年建板塔结合,地王,208.0,罗湖区
164,164,松泉山庄大两房 满五年唯一 朝东 高楼层 采光好,松泉山庄,2室1厅,77.03平米,东,简装,有电梯,中楼层(共13层)1998年建板塔结合,布心,350.0,罗湖区
165,165,田心庆云花园 满五年唯一 厅出阳台大三房 笋岗地铁站,田心庆云花园,3室1厅,94.59平米,西南,精装,有电梯,中楼层(共28层)2003年建板塔结合,笋岗,475.0,罗湖区
166,166,业主自住，装修精美，带车位满五唯一,蕙兰雅居,2室2厅,73.67平米,北,精装,有电梯,中楼层(共21层)2004年建塔楼,莲塘,410.0,罗湖区
167,167,鹏兴花园一期 3室2厅 480万,鹏兴花园一期,3室2厅,96.28平米,东南,其他,无电梯,高楼层(共8层)1998年建板塔结合,莲塘,480.0,罗湖区
168,168,阳光绿地家园 1室1厅 215万,阳光绿地家园,1室1厅,38.37平米,南,其他,有电梯,中楼层(共27层)2007年建板塔结合,百仕达,215.0,罗湖区
169,169,洪一二邨大五房，南北通透，户型实用,洪一二邨,5室1厅,101.24平米,南 北,其他,精装,高楼层(共7层)1990年建板塔结合,地王,550.0,罗湖区
170,170,正南大两房，温馨明亮，冬暖夏凉，满五年，可申请螺岭,京基东方华都,2室1厅,69.7平米,南,其他,有电梯,高楼层(共32层)2005年建板塔结合,螺岭,492.0,罗湖区
171,171,此房买来好多年了，红本在手，朝南 大6房带 私家车位,嘉多利花园,6室3厅,231.19平米,南,精装,有电梯,高楼层(共12层)2001年建板塔结合,翠竹,1680.0,罗湖区
172,172,靖轩豪苑 2室1厅 435万,靖轩豪苑,2室1厅,68.69平米,南 西南,其他,精装,中楼层(共32层)2017年建暂无数据,黄贝岭,435.0,罗湖区
173,173,房子是双层复式，看山拥水视野好 朝南满五唯一税费少,港逸豪庭,4室2厅,241.52平米,南,精装,有电梯,高楼层(共43层)2000年建板塔结合,罗湖口岸,1180.0,罗湖区
174,174,峰度天下四房 10年小区 厅出阳台 满五唯一 业主诚售,峰度天下,4室2厅,119.93平米,东,精装,有电梯,中楼层(共29层)2010年建板塔结合,新秀,610.0,罗湖区
175,175,满五唯一红本在手，给您一个温馨舒适的港湾,庐峰翠苑,2室1厅,79.66平米,南,精装,有电梯,中楼层(共17层)2000年建板塔结合,黄贝岭,508.0,罗湖区
176,176,广岭家园5+1房 南北通 满五年红本在手 高层装修保养好,广岭家园,5室2厅,154.39平米,南,精装,有电梯,高楼层(共17层)2002年建板塔结合,莲塘,1050.0,罗湖区
177,177,此房满五年，精装修，可拎包入住,阳光新干线家园,2室1厅,61.08平米,东南 南,其他,有电梯,高楼层(共33层)2005年建塔楼,春风路,330.0,罗湖区
178,178,鹏城花园 3室2厅 380万,鹏城花园,3室2厅,81.29平米,南,其他,无电梯,低楼层(共7层)1995年建板塔结合,布心,380.0,罗湖区
179,179,海丰苑小三房 户型方正 看房方便 刚需上车三房看过来,海丰苑大厦,3室1厅,64.57平米,南,其他,有电梯,中楼层(共28层)1984年建板塔结合,春风路,300.0,罗湖区
180,180,赠送露台适合改善，南向采光通透，满五唯一，业主诚售,新世界鹿茵翠地,3室2厅,105.52平米,南,其他,有电梯,低楼层(共17层)2003年建板塔结合,莲塘,548.0,罗湖区
181,181,国贸春风路大两房近地铁口满两年诚心出售,凯悦华庭,2室2厅,71.2平米,南,其他,有电梯,中楼层(共29层)2002年建塔楼,春风路,405.0,罗湖区
182,182,满五年红本在手的，南向，业主诚心放卖,松泉山庄,3室2厅,94.29平米,南,其他,无电梯,高楼层(共7层)1997年建板塔结合,布心,450.0,罗湖区
183,183,南北通透双阳台，满五年且唯一，高楼层采光视野好,鸣翠谷,4室2厅,153.74平米,东南,其他,精装,高楼层(共10层)暂无数据,银湖,1050.0,罗湖区
184,184,威登别墅花园洋房大两房，万科楼盘万科物业，红本。,威登别墅,2室2厅,89.5平米,南,其他,精装,高楼层(共10层)1991年建板塔结合,地王,530.0,罗湖区
185,185,精装修，可拎包入住，满五唯一，视野开阔，诚意出售,聚福花园,3室2厅,92.67平米,南,精装,有电梯,低楼层(共22层)2002年建塔楼,莲塘,480.0,罗湖区
186,186,中信星光名庭精装三房，满五年，红本，三阳台，带入户,中信星光名庭,3室2厅,147.25平米,南,精装,有电梯,低楼层(共25层)2003年建板塔结合,东门,1050.0,罗湖区
187,187,大澎花园电梯房两房 近新秀地铁站 满五唯一可红本过户,大澎花园,2室1厅,69.59平米,东北,其他,有电梯,中楼层(共11层)1997年建板塔结合,新秀,320.0,罗湖区
188,188,西湖大厦 2室1厅 205万,西湖大厦,2室1厅,67.23平米,东,精装,有电梯,中楼层(共14层)1999年建板塔结合,地王,205.0,罗湖区
189,189,富达花园精装两房一厅业主诚心出售,富达花园,2室1厅,68.2平米,南,简装,无电梯,高楼层(共7层)1997年建板塔结合,莲塘,360.0,罗湖区
190,190,满五唯一 美荔园精装四房 荔枝公园东门处 近红岭地铁,美荔园,4室1厅,124.5平米,东,精装,有电梯,高楼层(共30层)2002年建板塔结合,地王,810.0,罗湖区
191,191,客厅落地飘窗 朝东南大三房 看花园 视野全景不遮挡,百仕达东郡,3室2厅,101.43平米,东南,精装,有电梯,高楼层(共27层)2005年建板塔结合,百仕达,830.0,罗湖区
192,192,美荔园顶层复式 俯视整个荔枝公园 一手业主 满五年,美荔园,4室2厅,331.98平米,东南 西南,精装,有电梯,高楼层(共30层)2003年建板塔结合,地王,2200.0,罗湖区
193,193,华景园 7室3厅 2500万,华景园,7室3厅,190.51平米,南,简装,无电梯,1层2001年建板塔结合,莲塘,2500.0,罗湖区
194,194,罗湖新秀 龙景花园两房 满五年 居家,龙景花园,2室1厅,66.01平米,北,其他,有电梯,高楼层(共12层)2000年建板塔结合,新秀,310.0,罗湖区
195,195,布心地铁口精装四房 满五唯一 电梯小高层 南北通透,太白居,4室2厅,114.14平米,南,简装,有电梯,中楼层(共9层)1999年建板塔结合,布心,590.0,罗湖区
196,196,5号线布心地铁口 住家大三房 中间楼层 满五年 翠园！,泰和花园,3室1厅,89.08平米,南,精装,无电梯,中楼层(共7层)1997年建板塔结合,布心,558.0,罗湖区
197,197,罗湖 新秀 峰度天下 三房两厅两卫 满五唯一 南看香港,峰度天下,3室2厅,119.93平米,东南,精装,有电梯,低楼层(共29层)2010年建板塔结合,新秀,700.0,罗湖区
198,198,华清园南向两房 厅出阳台 满五唯一红本 税费少 安静,华清园,2室1厅,68.36平米,南,其他,精装,低楼层(共12层)2002年建板塔结合,新秀,320.0,罗湖区
199,199,宝安南路标准两房 朝南户型 现代精装修风格 居家舒适,TCL雅馨居,2室1厅,57.16平米,南,精装,有电梯,高楼层(共29层)2002年建塔楼,地王,332.0,罗湖区
200,200,华清园复式三房.满五唯一，业主诚售.,华清园,3室1厅,74.33平米,北,其他,其他,中楼层(共17层)2000年建塔楼,新秀,305.0,罗湖区
201,201,佳宁娜广场 满五年唯一  通风采光好 住家办公适宜,佳宁娜广场,1室1厅,159.06平米,东北,精装,有电梯,高楼层(共31层)1997年建板塔结合,春风路,720.0,罗湖区
202,202,锦上花正规三房，满五年，三阳台,锦上花家园,3室2厅,85.12平米,西北,简装,有电梯,高楼层(共33层)2003年建板塔结合,黄贝岭,440.0,罗湖区
203,203,5/7号太安站 小区安静位置 自住装修 满四年 诚售,粤海新村,3室2厅,88.22平米,南,简装,无电梯,低楼层(共7层)1991年建板楼,百仕达,458.0,罗湖区
204,204,金色年华家园 2室2厅 400万,金色年华家园,2室2厅,63.57平米,东,其他,有电梯,高楼层(共25层)2005年建板塔结合,莲塘,400.0,罗湖区
205,205,莲塘 东方尊峪 精装修 万科物业 高区3房710万,万科东方尊峪,3室2厅,124.81平米,西北,其他,有电梯,高楼层(共24层)2007年建板塔结合,莲塘,710.0,罗湖区
206,206,莲塘 东方尊峪 精装修 万科物业 高区3房710万,万科东方尊峪,3室2厅,124.81平米,西北,其他,有电梯,高楼层(共24层)2007年建板塔结合,莲塘,710.0,罗湖区
207,207,畔山花园 358万正规三房 诚售红本在手,畔山花园,3室2厅,77.53平米,南,其他,无电梯,高楼层(共8层)1995年建板塔结合,莲塘,358.0,罗湖区
208,208,东乐4房，满五红本，单价3.4万，诚心出售,东乐花园,4室2厅,126.12平米,西北,简装,有电梯,低楼层(共32层)1993年建板塔结合,百仕达,435.0,罗湖区
209,209,房子满两年，无增值税，楼层好，空置,雅仕居,1室0厅,20.67平米,西南,其他,有电梯,中楼层(共10层)2001年建板塔结合,清水河,94.0,罗湖区
210,210,罗湖体育馆 华清园 复式三房双卫 居家 满两年,华清园,3室1厅,74.34平米,北,其他,精装,中楼层(共17层)2000年建塔楼,新秀,320.0,罗湖区
211,211,梧桐山下近罗外正南向一房一厅送精装,仙桐御景,1室1厅,47.9平米,南,精装,有电梯,中楼层(共17层)2004年建板塔结合,莲塘,236.0,罗湖区
212,212,深纺大院 3室2厅 645万,深纺大院,3室2厅,90.52平米,南 北,其他,简装,中楼层(共7层)1992年建暂无数据,翠竹,645.0,罗湖区
213,213,翠雅居红本，税费少、户型好两房出售。,翠雅居,2室1厅,65.88平米,南,其他,有电梯,高楼层(共9层)2002年建板塔结合,清水河,308.0,罗湖区
214,214,怡景花园 4室2厅 470万,怡景花园,4室2厅,62.36平米,南,其他,有电梯,低楼层(共6层)1985年建板塔结合,黄贝岭,470.0,罗湖区
215,215,鸿翔花园 经典一房  地铁9号线园岭站 70年产权公寓,鸿翔花园,1室1厅,48.45平米,东北,精装,有电梯,高楼层(共28层)2006年建板塔结合,地王,300.0,罗湖区
216,216,庐山花园 户型房正 双地铁口国贸 业主诚售,庐山花园,3室1厅,91.05平米,西北,其他,有电梯,中楼层(共30层)1995年建板塔结合,罗湖口岸,365.0,罗湖区
217,217,庐山花园 方正两房 采光好国贸地铁口双地铁口,庐山花园,2室1厅,75.47平米,东,其他,有电梯,低楼层(共27层)1996年建板塔结合,罗湖口岸,302.0,罗湖区
218,218,罗湖区龙园山庄 南北通一梯两户，居家舒适。,龙园山庄,3室2厅,79.91平米,东南,精装,无电梯,高楼层(共8层)1998年建板塔结合,清水河,300.0,罗湖区
219,219,翠园街 螺岭未用 待拆迁楼梯房 满五年红本 自住房,翠园十五巷,3室1厅,77.19平米,南 北,其他,简装,中楼层(共6层)1982年建板塔结合,螺岭,738.0,罗湖区
220,220,聚福花园 2室1厅 340万,聚福花园,2室1厅,78.15平米,南,简装,无电梯,中楼层(共8层)1996年建塔楼,莲塘,340.0,罗湖区
221,221,港莲村 标准三房 更新意向征集中 值得期待,港莲一村,3室2厅,86.5平米,北,简装,无电梯,高楼层(共7层)1992年建板塔结合,莲塘,458.0,罗湖区
222,222,深华丽园 3室2厅 710万,深华丽园,3室2厅,114.28平米,西北,其他,有电梯,高楼层(共13层)1999年建板塔结合,翠竹,710.0,罗湖区
223,223,云景豪园 朝东南两房 精装修 满5唯一 业主诚心卖,云景豪园,2室1厅,66.16平米,东南,精装,有电梯,低楼层(共31层)2002年建板塔结合,春风路,315.0,罗湖区
224,224,华裕花园 2室1厅 270万,华裕花园,2室1厅,46.4平米,北,其他,有电梯,中楼层(共31层)1994年建板塔结合,螺岭,270.0,罗湖区
225,225,合正荣悦 4室1厅 1600万,合正荣悦,4室1厅,159.33平米,东南,其他,有电梯,低楼层(共51层)2014年建板塔结合,黄贝岭,1600.0,罗湖区
226,226,配套成熟，旭飞标准两房户型，居家装修，首套住家选择,旭飞华达园,2室2厅,57.76平米,东北,简装,有电梯,低楼层(共23层)2002年建塔楼,百仕达,285.0,罗湖区
227,227,泰宁花园 3室2厅 550万,泰宁花园,3室2厅,122.24平米,西北,精装,有电梯,低楼层(共27层)1997年建板塔结合,百仕达,550.0,罗湖区
228,228,文锦渡海关三院 三房两厅  采光通风 适宜居家,文锦渡海关三院,3室2厅,82.27平米,南 北,精装,无电梯,高楼层(共7层)1990年建塔楼,黄贝岭,400.0,罗湖区
229,229,碧岭华庭 2室2厅 385万,碧岭华庭,2室2厅,74.04平米,西南 东北,精装,有电梯,高楼层(共34层)2002年建塔楼,布心,385.0,罗湖区
230,230,新天地名居一房，东南向，红本，户型方正实用,新天地名居,1室1厅,38.05平米,东南,简装,有电梯,低楼层(共31层)2005年建板塔结合,黄贝岭,216.0,罗湖区
231,231,新银座华庭 经典两房一厅 朝南向 安静 采光通风佳,新银座华庭,2室1厅,67.97平米,南,其他,有电梯,低楼层(共31层)2004年建板塔结合,罗湖口岸,356.0,罗湖区
232,232,红桂皇冠标准两房 户型方正 满五年合适刚需,红桂皇冠,2室1厅,37.39平米,西,简装,有电梯,中楼层(共26层)2007年建板塔结合,地王,209.0,罗湖区
233,233,居家小两房！适合小年轻拼搏时刻入手！,罗湖大厦,2室1厅,46.46平米,南,其他,有电梯,低楼层(共18层)1983年建塔楼,春风路,195.0,罗湖区
234,234,深中+锦田 大两房 采光好 业主诚心放卖,嘉多利花园,2室1厅,72.72平米,南,其他,有电梯,中楼层(共27层)2002年建板塔结合,翠竹,580.0,罗湖区
235,235,精装三房，带固定车位。业主诚心出售,鹏兴花园五期,3室2厅,106.94平米,北,精装,有电梯,中楼层(共18层)2002年建板塔结合,莲塘,575.0,罗湖区
236,236,联城美园高层少有的大阳台两房 地铁口安静花园小区,联城美园,2室1厅,63.15平米,南,其他,有电梯,高楼层(共35层)2006年建板塔结合,春风路,360.0,罗湖区
